net_name,R_pred,R_gold,total_cap_gold,design_name,split,total_cap_fF,c_gnd_fF,c_cpl_total_fF,total_res_ohm,n_aggressors_spef,cpl_p95_fF,tgt_n_cuboids,tgt_n_pins,tgt_n_wires,tgt_pin_to_wire_ratio,tgt_total_metal_area_um2,tgt_total_volume_um3,tgt_wire_length_um,tgt_bbox_xy_um2,tgt_bbox_z_um,tgt_aspect_ratio,tgt_z_min,tgt_z_max,tgt_z_mean,tgt_z_std,tgt_n_tiles,tgt_eps_min,tgt_eps_max,tgt_eps_mean,tgt_eps_std,tgt_is_signal,tgt_is_clock,tgt_is_vdd,tgt_is_vss,tgt_count_M1,tgt_count_M2,tgt_count_M3,tgt_count_M4,tgt_count_M5,tgt_count_M6,tgt_count_M7,tgt_count_M8,tgt_count_M9p,tgt_wirelen_M1,tgt_wirelen_M2,tgt_wirelen_M3,tgt_wirelen_M4,tgt_wirelen_M5,tgt_wirelen_M6,tgt_wirelen_M7,tgt_wirelen_M8,tgt_wirelen_M9p,tgt_area_M1,tgt_area_M2,tgt_area_M3,tgt_area_M4,tgt_area_M5,tgt_area_M6,tgt_area_M7,tgt_area_M8,tgt_area_M9p,agg_total_count,agg_unique_nets,agg_total_metal_area_um2,agg_density_per_tile,agg_top1_area,agg_top3_area,agg_count_M1,agg_count_M2,agg_count_M3,agg_count_M4,agg_count_M5,agg_count_M6,agg_count_M7,agg_count_M8,agg_count_M9p,agg_area_M1,agg_area_M2,agg_area_M3,agg_area_M4,agg_area_M5,agg_area_M6,agg_area_M7,agg_area_M8,agg_area_M9p,cpl_n_pairs,cpl_min_dist_um,cpl_p10_dist_um,cpl_p25_dist_um,cpl_p50_dist_um,cpl_p75_dist_um,cpl_p95_dist_um,cpl_mean_dist_um,cpl_total_lateral_overlap_um2,cpl_total_broadside_overlap_um2,cpl_n_below_0p5um,cpl_n_below_1um,cpl_n_below_2um,cpl_sum_inv_d,cpl_sum_inv_d2,cpl_lat_weighted_inv_d,cpl_bs_weighted_inv_d,pwr_n_cuboids,pwr_total_metal_area_um2,pwr_count_M1,pwr_count_M2,pwr_count_M3,pwr_count_M4,pwr_count_M5,pwr_count_M6,pwr_count_M7,pwr_count_M8,pwr_count_M9p,pwr_area_M1,pwr_area_M2,pwr_area_M3,pwr_area_M4,pwr_area_M5,pwr_area_M6,pwr_area_M7,pwr_area_M8,pwr_area_M9p,compact_gnd_fF,compact_cpl_fF,compact_total_fF,v3_agg_count_within_0p3um,v3_agg_count_within_0p5um,v3_agg_count_within_1um,v3_agg_count_within_2um,v3_agg_count_within_3um,v3_agg_area_within_0p3um,v3_agg_area_within_0p5um,v3_agg_area_within_1um,v3_agg_area_within_2um,v3_agg_area_within_3um,v3_pwr_count_within_0p3um,v3_pwr_count_within_0p5um,v3_pwr_count_within_1um,v3_pwr_count_within_2um,v3_pwr_count_within_3um,v3_pwr_area_within_0p3um,v3_pwr_area_within_0p5um,v3_pwr_area_within_1um,v3_pwr_area_within_2um,v3_pwr_area_within_3um,v3_bbox_x_um,v3_bbox_y_um,v3_length_density,v3_cuboid_density,v3_agg_M1_within_1um,v3_agg_M2_within_1um,v3_agg_M3_within_1um,v3_agg_M4_within_1um,v3_agg_M5_within_1um,v3_cap_proxy_lateral,v3_cap_proxy_broadside,ape,err_signed_pct,R_analytic_uncalib,R_analytic,ape_analytic,n_layers,log_wl,wl_q
n_2109,317.785,608.9576530000003,3.25168,intel22_tv80s_f3,test,3.25168,1.5962897300000003,1.6553939782135003,608.9576530000003,74,0.0187404,39.0,8.0,31.0,0.25806451612903225,1.304065227508545,0.11108291149139404,12.519987106323242,17.458065278013237,0.6829999089241028,0.3326896513954136,0.5472000241279602,1.230199933052063,0.7768281102180481,0.17403432726860046,4.0,2.799999952316284,2.799999952316284,2.8000004291534424,4.76837158203125e-07,1.0,0.0,0.0,0.0,10.0,14.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,1.9339921474456787,2.2780001163482666,2.759000778198242,1.0629959106445312,4.485998153686523,0.0,0.0,0.0,0.0,0.1278407871723175,0.16772639751434326,0.22748708724975586,0.08284351974725723,0.6981674432754517,0.0,0.0,0.0,0.0,40725.0,353.0,869.8174133300781,10181.25,22.714486899320036,53.01750109216664,12285.0,15015.0,9214.0,3408.0,803.0,0.0,0.0,0.0,0.0,187.40810775756836,178.37061882019043,204.53881072998047,182.16310501098633,117.33675575256348,0.0,0.0,0.0,0.0,168789.0,0.0,1.1406395435333252,1.9621679782867432,2.810811996459961,3.457265615463257,3.89772367477417,2.6326427459716797,0.12426140531897545,3.761033222079277,4494.0,13367.0,43961.0,96001.658203125,234964.734375,2.4852281510829926,32.79882192611694,512.0,136.93355464935303,52.0,125.0,116.0,116.0,52.0,38.0,4.0,7.0,2.0,10.014104843139648,10.225821495056152,2.6875257045030594,12.08512544631958,4.773335866630077,22.908132553100586,0.09599768370389938,28.94350552558899,45.20000457763672,0.03586136922240257,0.8747340763435514,0.910595445565954,1225.0,2479.0,4852.0,9670.0,15164.0,60.24954271316528,94.59583854675293,160.9666576385498,289.5380554199219,412.04656982421875,172.0,286.0,441.0,509.0,510.0,41.4596381187439,55.245216369628906,85.35587310791016,85.81352519989014,91.73355007171631,2.410003662109375,7.243999481201172,0.7171463107135341,2.2339245144831006,1520.0,1783.0,1015.0,454.0,80.0,2.4852281510829926,32.79882192611694,47.81492630325809,-47.81492630325809,173.5728392275897,293.7027390012238,51.76959554505777,5,1.0976038816175777,Q4_long
n_1335,419.87,284.096456,1.91885,intel22_tv80s_f3,test,1.91885,0.5198458100000001,1.3990093919200008,284.096456,69,0.0244003,13.0,1.0,12.0,0.08333333333333333,0.40297335386276245,0.03450654447078705,4.967001914978027,2.5361443997826427,0.5299999117851257,4.606488098298288,0.5472000241279602,1.077199935913086,0.8054307699203491,0.14816227555274963,2.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3850029706954956,0.4729996919631958,0.7929993867874146,3.315999984741211,0.0,0.0,0.0,0.0,0.0,0.02434440143406391,0.0296469833701849,0.05854172632098198,0.29044026136398315,0.0,0.0,0.0,0.0,0.0,30108.0,580.0,762.0466613769531,15054.0,15.76262858370319,36.52968596527353,8912.0,10799.0,7117.0,2544.0,736.0,0.0,0.0,0.0,0.0,125.41378021240234,133.61185455322266,189.91281127929688,137.65579223632812,175.45240783691406,0.0,0.0,0.0,0.0,63363.0,0.0,1.0794975757598877,1.9019933938980103,2.723533868789673,3.4069318771362305,3.8911831378936768,2.5752198696136475,0.01286785351112485,1.0007193684577942,1933.0,5482.0,17516.0,37299.33447265625,89687.150390625,0.25735709071159363,9.969234466552734,256.0,62.17778015136719,26.0,60.0,62.0,56.0,32.0,17.0,1.0,2.0,0.0,5.6186347007751465,5.717365503311157,6.331853866577148,6.3430304527282715,13.730180263519287,9.163087368011475,0.02400018274784088,15.249624252319336,0.0,0.011203564703464508,0.2535294507089639,0.2647330154124284,368.0,734.0,1588.0,4134.0,7919.0,52.46176528930664,62.372161865234375,97.09576416015625,180.9941635131836,286.1083679199219,87.0,132.0,232.0,256.0,256.0,26.737686157226562,33.926544189453125,57.97176933288574,62.17778015136719,62.17778015136719,3.417999267578125,0.7419967651367188,1.9584854535111322,5.125891097176544,500.0,549.0,372.0,99.0,68.0,0.25735709071159363,9.969234466552734,47.791354356071245,47.791354356071245,58.17487518895757,98.43775247374825,65.35058766317442,4,0.6960943274331597,Q3
n_533,131.97,252.202721,1.49986,intel22_tv80s_f3,test,1.49986,0.47001876,1.02984469148,252.202721,61,0.0175744,35.0,4.0,31.0,0.12903225806451613,0.8814997673034668,0.07479967176914215,11.213966369628906,3.5504426467232406,0.37699997425079346,0.09344520798883069,0.5472000241279602,0.9241999983787537,0.7314856648445129,0.10021435469388962,4.0,2.799999952316284,2.799999952316284,2.8000001907348633,2.384185791015625e-07,1.0,0.0,0.0,0.0,7.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4690042734146118,2.0609707832336426,7.683990478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.09438512474298477,0.12753407657146454,0.659580647945404,0.0,0.0,0.0,0.0,0.0,0.0,63561.0,569.0,1527.0519714355469,15890.25,21.382428449345753,62.793372851097956,18025.0,22079.0,15111.0,6363.0,1983.0,0.0,0.0,0.0,0.0,242.01873779296875,266.57078552246094,379.60277557373047,303.62298583984375,335.23669052124023,0.0,0.0,0.0,0.0,266493.0,0.0,1.1092770099639893,1.8759994506835938,2.732879161834717,3.4206387996673584,3.8837101459503174,2.578005313873291,0.06740602478384972,2.8845642805099487,7499.0,22366.0,75118.0,158319.83203125,426778.640625,1.3481205999851227,28.731781005859375,512.0,192.5849151611328,50.0,118.0,128.0,117.0,52.0,33.0,4.0,8.0,2.0,9.278097152709961,9.475558280944824,12.67567491531372,10.653321504592896,18.40921640396118,19.1305193901062,0.09600073099136353,60.998497009277344,51.86801528930664,0.0284852534532547,0.7457169074887416,0.7742021609419963,1854.0,3126.0,6622.0,15223.0,24932.0,84.62840843200684,134.03009796142578,226.84978866577148,441.3011245727539,683.3615417480469,194.0,267.0,459.0,510.0,510.0,37.38652944564819,62.92842769622803,139.15124893188477,140.71688079833984,140.71688079833984,0.5759963989257812,6.16400146484375,3.1584699389464728,9.85792575252611,1899.0,2422.0,1506.0,642.0,153.0,1.3481205999851227,28.731781005859375,47.67304671546347,-47.67304671546347,148.10774502429095,250.61323289119062,0.6302422521481744,3,1.04975924932744,Q4_long
n_1146,68.6692,130.974474,0.514459,intel22_tv80s_f3,test,0.514459,0.18377359000000001,0.33068489809999996,130.974474,18,0.04033,5.0,4.0,1.0,4.0,0.19682440161705017,0.015659261494874954,2.5159950256347656,1.7305527319404064,0.37699997425079346,0.6249991403164095,0.5472000241279602,0.9241999983787537,0.642300009727478,0.11919999867677689,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3459968566894531,0.0,1.1699981689453125,0.0,0.0,0.0,0.0,0.0,0.0,0.09152885526418686,0.0,0.10529555380344391,0.0,0.0,0.0,0.0,0.0,0.0,9482.0,313.0,199.87896728515625,9482.0,7.038393014343455,14.465738538885489,3075.0,3595.0,2155.0,519.0,138.0,0.0,0.0,0.0,0.0,47.434120178222656,43.2509765625,49.55769348144531,37.05234909057617,22.58381462097168,0.0,0.0,0.0,0.0,18163.0,0.0,0.9742813110351562,1.6928300857543945,2.6107544898986816,3.309497356414795,3.850785970687866,2.458768844604492,0.02015141025185585,0.2599047124385834,687.0,1893.0,5976.0,12329.1044921875,44132.1640625,0.4030281901359558,2.6248929500579834,128.0,56.86775207519531,12.0,28.0,28.0,31.0,16.0,9.0,1.0,2.0,1.0,2.499126434326172,2.545588254928589,1.121262550354004,3.1842751502990723,2.0452427864074707,4.607034206390381,0.023999420925974846,12.841221809387207,28.0,0.00726478174328804,0.07506579729241306,0.0823305790357011,244.0,373.0,723.0,1752.0,3027.0,6.878288269042969,10.019039154052734,20.87159538269043,44.32624816894531,70.32240295410156,54.0,83.0,123.0,127.0,127.0,9.86423397064209,15.128816604614258,28.855167388916016,28.86775016784668,28.86775016784668,1.0399971008300781,1.6639976501464844,1.453867876544664,2.8892503000435474,239.0,283.0,157.0,35.0,9.0,0.4030281901359558,2.6248929500579834,47.57054721975825,-47.57054721975825,61.64304646578702,104.30624784354842,20.361392065183303,2,0.4007097781319325,Q1_short
i_tv80_core_n_216,80.0079,152.33267999999998,0.568392,intel22_tv80s_f3,test,0.568392,0.2998849,0.2685064475999999,152.33267999999998,25,0.0065652,20.0,4.0,16.0,0.25,0.38552775979042053,0.03206929191946983,5.0749897956848145,2.9607609394588508,0.37699997425079346,0.9623728526036264,0.5472000241279602,0.9241999983787537,0.7484250068664551,0.10249663889408112,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2740020751953125,2.1329941749572754,1.6679935455322266,0.0,0.0,0.0,0.0,0.0,0.0,0.08192876726388931,0.17744845151901245,0.12615056335926056,0.0,0.0,0.0,0.0,0.0,0.0,14212.0,428.0,329.2695617675781,14212.0,7.005218043370405,19.302966144430684,4220.0,4928.0,3360.0,1335.0,369.0,0.0,0.0,0.0,0.0,58.56449890136719,61.23481750488281,81.83007049560547,70.55677795410156,57.08340835571289,0.0,0.0,0.0,0.0,82348.0,0.0,1.2115886211395264,1.9087797403335571,2.7403817176818848,3.4052956104278564,3.8744421005249023,2.5974409580230713,0.020855391398072243,0.3947562873363495,1795.0,5540.0,22735.0,44557.26953125,85130.9921875,0.41710782051086426,3.5457329750061035,128.0,53.22169494628906,12.0,29.0,31.0,29.0,14.0,9.0,1.0,3.0,0.0,2.493143320083618,2.563903570175171,3.165442943572998,3.16517972946167,4.6187744140625,6.821596622467041,0.02400018274784088,30.36964988708496,0.0,0.01389644481241703,0.0982435686913512,0.11214001350376823,243.0,363.0,776.0,2061.0,3612.0,10.741828918457031,17.491239547729492,33.44379425048828,72.2283935546875,112.3577880859375,58.0,102.0,126.0,128.0,128.0,12.260147094726562,20.423768997192383,37.97206115722656,53.22169494628906,53.22169494628906,1.6880035400390625,1.7540016174316406,1.7140829332247234,6.755020215733957,232.0,261.0,163.0,90.0,30.0,0.41710782051086426,3.5457329750061035,47.47817736811299,-47.47817736811299,84.05723333358765,142.23331123004115,6.6298109965365475,3,0.7054351733473723,Q3
n_406,138.658,262.95823800000005,0.993933,intel22_tv80s_f3,test,0.993933,0.5385275,0.45540656279999986,262.95823800000005,22,0.0145757,11.0,5.0,6.0,0.8333333333333334,0.39821451902389526,0.032784976065158844,4.973014831542969,3.0421984146087198,0.5299999117851257,1.3813987383746935,0.5472000241279602,1.077199935913086,0.7243818044662476,0.1511501669883728,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,5.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.660003662109375,1.1670018434524536,0.43601036071777344,1.7099990844726562,0.0,0.0,0.0,0.0,0.0,0.11288079619407654,0.10018867254257202,0.03125140443444252,0.15389364957809448,0.0,0.0,0.0,0.0,0.0,8536.0,265.0,183.67633056640625,8536.0,6.509458603803068,14.314782995847054,2669.0,3224.0,1975.0,545.0,123.0,0.0,0.0,0.0,0.0,41.56260681152344,40.060089111328125,48.46100616455078,30.99234962463379,22.60027313232422,0.0,0.0,0.0,0.0,33473.0,0.0,0.8598661422729492,1.6220812797546387,2.536958694458008,3.2779102325439453,3.8540492057800293,2.40071439743042,0.03006560169160366,0.568239152431488,1604.0,4157.0,11672.0,23737.439453125,79443.984375,0.601311981678009,5.417543888092041,128.0,16.04706573486328,14.0,34.0,30.0,30.0,10.0,8.0,1.0,1.0,0.0,2.5083608627319336,2.56644868850708,0.0994362011551857,3.7892978191375732,0.10800500959157944,6.8219146728515625,0.02399865724146366,0.12960319221019745,0.0,0.013529199175536633,0.1492146443919802,0.16274384356751684,367.0,551.0,881.0,1774.0,2815.0,10.473594665527344,14.212557792663574,22.41053009033203,47.517913818359375,71.01322937011719,63.0,109.0,128.0,128.0,128.0,7.62342643737793,12.394015312194824,16.04706573486328,16.04706573486328,16.04706573486328,2.049997329711914,1.4840011596679688,1.6346780037956814,3.6158062364301093,297.0,353.0,188.0,38.0,5.0,0.601311981678009,5.417543888092041,47.2699539460711,-47.2699539460711,93.87433599341999,158.84483843141592,39.59313097031937,4,0.6966197544760746,Q3
n_1145,92.2799,174.47417400000006,0.696391,intel22_tv80s_f3,test,0.696391,0.3192866,0.3771046107000001,174.47417400000006,18,0.0192013,14.0,6.0,8.0,0.75,0.36910343170166016,0.03032207302749157,4.746997833251953,3.1501859951167717,0.37699997425079346,1.0239462549518759,0.5472000241279602,0.9241999983787537,0.7038072347640991,0.11778826266527176,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6580009460449219,2.4629993438720703,0.6259975433349609,0.0,0.0,0.0,0.0,0.0,0.0,0.10852095484733582,0.2168322503566742,0.04375021904706955,0.0,0.0,0.0,0.0,0.0,0.0,8201.0,262.0,176.48341369628906,8201.0,7.592192854499444,14.113339331699535,2690.0,3078.0,1824.0,480.0,129.0,0.0,0.0,0.0,0.0,42.86326599121094,40.389854431152344,43.81835174560547,29.52800750732422,19.883926391601562,0.0,0.0,0.0,0.0,37721.0,0.0,0.8619409203529358,1.5878410339355469,2.4378578662872314,3.262913703918457,3.852545976638794,2.3714215755462646,0.029982320964336395,0.3445906937122345,1526.0,4654.0,13680.0,26773.623046875,90844.2109375,0.5996464490890503,3.7753498554229736,128.0,72.62281799316406,13.0,30.0,27.0,31.0,14.0,7.0,1.0,3.0,2.0,2.503526210784912,2.5531558990478516,0.08993265777826309,3.184274911880493,0.14212799072265625,4.581754684448242,0.023999420925974846,14.344039916992188,45.20000457763672,0.014075270853936672,0.10846139730189783,0.1225366681558345,287.0,419.0,782.0,1607.0,2457.0,7.089468955993652,9.987369537353516,19.822839736938477,41.651954650878906,62.494415283203125,51.0,84.0,123.0,125.0,125.0,6.915452480316162,12.172603607177734,13.078773498535156,21.502790451049805,21.502790451049805,1.7960014343261719,1.7539997100830078,1.5068944629334466,4.444182032966293,253.0,302.0,174.0,41.0,12.0,0.5996464490890503,3.7753498554229736,47.109708053410834,-47.109708053410834,91.66091485456987,155.09950676583725,11.10460464719713,3,0.6764190334864377,Q3
n_1487,87.3454,164.51362,0.660522,intel22_tv80s_f3,test,0.660522,0.26184777,0.3986752428000001,164.51362,20,0.01256,10.0,4.0,6.0,0.6666666666666666,0.3467426002025604,0.028508398681879044,4.424995422363281,2.771319739986211,0.37699997425079346,0.9008003479773815,0.5472000241279602,0.9241999983787537,0.7079499363899231,0.11526907980442047,1.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5439987182617188,1.4549962282180786,1.4260005950927734,0.0,0.0,0.0,0.0,0.0,0.0,0.1002887487411499,0.12610659003257751,0.12034725397825241,0.0,0.0,0.0,0.0,0.0,0.0,13663.0,440.0,306.78131103515625,13663.0,5.710961134638637,14.236575447022915,4062.0,5058.0,3212.0,1053.0,278.0,0.0,0.0,0.0,0.0,58.1701774597168,56.91565704345703,74.12637329101562,61.753944396972656,55.81512451171875,0.0,0.0,0.0,0.0,43846.0,0.0,1.1782824993133545,1.948153018951416,2.8231396675109863,3.4611408710479736,3.9002485275268555,2.6381146907806396,0.019985536113381386,0.24983936548233032,1086.0,3386.0,11411.0,24505.171875,57111.97265625,0.3997107446193695,2.944617986679077,128.0,34.20366668701172,13.0,31.0,33.0,29.0,12.0,7.0,1.0,2.0,0.0,2.503526210784912,2.555795431137085,2.949101448059082,3.172658681869507,4.2632951736450195,4.5818634033203125,0.02400018274784088,14.153423309326172,0.0,0.012683159671723843,0.08290991397168067,0.09559307364340451,255.0,416.0,771.0,2078.0,3838.0,7.530071258544922,14.813191413879395,33.726287841796875,73.34664154052734,118.68118286132812,70.0,115.0,128.0,128.0,128.0,9.259440422058105,19.391557693481445,34.20366668701172,34.20366668701172,34.20366668701172,1.5800018310546875,1.753997802734375,1.59671053416063,3.608389120791149,245.0,277.0,180.0,55.0,14.0,0.3997107446193695,2.944617986679077,46.90688831721045,-46.90688831721045,85.40037615732714,144.50604426798424,12.161653078946149,3,0.6459128257585006,Q3
i_tv80_core_Ap[2],79.9614,150.117804,0.751618,intel22_tv80s_f3,test,0.751618,0.2666468,0.48497048999999987,150.117804,24,0.0210623,12.0,3.0,9.0,0.3333333333333333,0.25430095195770264,0.020942378789186478,3.325995445251465,5.62461837939918,0.37699997425079346,1.157894372462208,0.5472000241279602,0.9241999983787537,0.717616617679596,0.11719334870576859,1.0,2.799999952316284,2.799999952316284,2.799999952316284,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0130013227462769,0.526992917060852,1.786001205444336,0.0,0.0,0.0,0.0,0.0,0.0,0.06704878062009811,0.0345061756670475,0.15274599194526672,0.0,0.0,0.0,0.0,0.0,0.0,11838.0,369.0,269.80377197265625,11838.0,5.943522202083841,13.690986821078695,3652.0,4371.0,2758.0,859.0,198.0,0.0,0.0,0.0,0.0,56.097938537597656,52.734100341796875,65.91812133789062,50.903053283691406,44.15055847167969,0.0,0.0,0.0,0.0,42444.0,0.0,1.3015576601028442,2.0760507583618164,2.8673834800720215,3.521620512008667,3.9144654273986816,2.7121522426605225,0.013903593644499779,0.2705027163028717,839.0,2532.0,9965.0,21828.80078125,43010.82421875,0.27807188034057617,2.4729080200195312,128.0,33.906761169433594,13.0,32.0,31.0,28.0,14.0,7.0,1.0,2.0,0.0,2.503526210784912,3.171884536743164,2.3351874351501465,3.171515464782715,4.208357334136963,4.581864356994629,0.02400018274784088,13.91042423248291,0.0,0.008827772922813892,0.06820009174436684,0.07702786466718073,199.0,390.0,695.0,1925.0,3535.0,11.86585807800293,17.871387481689453,27.96920394897461,65.54779052734375,107.23190307617188,52.0,84.0,119.0,128.0,128.0,11.340059280395508,17.73946189880371,33.87525177001953,33.906761169433594,33.906761169433594,2.552001953125,2.2040023803710938,0.5913281970263636,2.1334780762996113,217.0,254.0,171.0,45.0,8.0,0.27807188034057617,2.4729080200195312,46.7342328029259,-46.7342328029259,60.06612986326218,101.63794600900407,32.29454248544426,3,0.5219216501440207,Q2
n_97,171.51,321.95345699999996,1.97422,intel22_tv80s_f3,test,1.97422,0.42981117,1.5444095906000002,321.95345699999996,87,0.0116441,15.0,4.0,11.0,0.36363636363636365,0.355471134185791,0.02920670062303543,4.622000694274902,14.046387374328333,0.37699997425079346,5.669626649540128,0.5472000241279602,0.9241999983787537,0.7201667428016663,0.11821285635232925,3.0,2.799999952316284,2.799999952316284,2.799999713897705,2.384185791015625e-07,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5070046186447144,0.7789994478225708,2.335996627807617,0.0,0.0,0.0,0.0,0.0,0.0,0.1006413921713829,0.05718584358692169,0.19764387607574463,0.0,0.0,0.0,0.0,0.0,0.0,47067.0,719.0,1179.3921508789062,15689.0,18.818037753546378,40.97626793400559,13562.0,17146.0,11199.0,4058.0,1102.0,0.0,0.0,0.0,0.0,194.81948852539062,198.50779724121094,273.3985061645508,240.9373779296875,271.7289733886719,0.0,0.0,0.0,0.0,81894.0,0.0,1.0152339935302734,1.7761530876159668,2.79506778717041,3.4636521339416504,3.8870928287506104,2.568906307220459,0.04847327433526516,1.0029551982879639,2790.0,7976.0,24617.0,50433.40234375,140063.1015625,0.969465509057045,7.359380722045898,384.0,96.81711196899414,37.0,87.0,94.0,89.0,47.0,24.0,2.0,4.0,0.0,7.501779079437256,7.646971225738525,9.500288248062134,9.534256935119629,18.341609477996826,13.744951248168945,0.04800036549568176,30.499248504638672,0.0,0.012500994838774204,0.2064820715863048,0.218983066425079,745.0,1459.0,3431.0,8183.0,14700.0,40.93736553192139,67.92156219482422,164.93503189086914,339.3874053955078,541.1314392089844,108.0,164.0,330.0,384.0,384.0,25.28938579559326,43.75044059753418,79.01291275024414,96.81711196899414,96.81711196899414,8.923999786376953,1.5740013122558594,0.3290526290569369,1.067890241117408,983.0,1179.0,834.0,329.0,106.0,0.969465509057045,7.359380722045898,46.72832477149018,-46.72832477149018,86.24672664837404,145.9381546055329,54.67103973182903,3,0.6648300063788621,Q3
i_tv80_core_TmpAddr[8],170.206,319.4332549999999,1.68523,intel22_tv80s_f3,test,1.68523,0.8903644399999998,0.7948650171100001,319.4332549999999,49,0.0152967,34.0,6.0,28.0,0.21428571428571427,0.8057162761688232,0.06779608130455017,10.495003700256348,14.902705974309356,0.37699997425079346,0.27706579491460626,0.5472000241279602,0.9241999983787537,0.7298176884651184,0.1130937933921814,4.0,2.799999952316284,2.799999952316284,2.8000001907348633,2.384185791015625e-07,1.0,0.0,0.0,0.0,9.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079000949859619,1.4380038976669312,6.977998733520508,0.0,0.0,0.0,0.0,0.0,0.0,0.12338430434465408,0.08232573419809341,0.6000062823295593,0.0,0.0,0.0,0.0,0.0,0.0,39781.0,367.0,829.7206268310547,9945.25,23.15808399755042,44.79230253060814,11876.0,14766.0,9442.0,3014.0,683.0,0.0,0.0,0.0,0.0,176.40507888793945,172.08322525024414,218.6920394897461,151.93370056152344,110.60660362243652,0.0,0.0,0.0,0.0,181372.0,0.0,1.0465171337127686,1.7711584568023682,2.6444103717803955,3.3729588985443115,3.8838977813720703,2.511683225631714,0.07400231808423996,1.3909482657909393,5322.0,16640.0,56179.0,110122.86328125,282119.65625,1.4800463318824768,13.52334213256836,512.0,102.35103416442871,37.0,111.0,146.0,117.0,63.0,26.0,4.0,8.0,0.0,0.16279278695583344,0.3776886835694313,14.572811126708984,0.4542366564273834,25.206112384796143,0.48288580775260925,0.09600256383419037,60.998497009277344,0.0,0.026390422135591507,0.3719520294371131,0.3983424515727046,1306.0,2536.0,5960.0,13254.0,20901.0,48.9220290184021,85.08808898925781,176.86811447143555,338.8350296020508,489.3794479370117,111.0,256.0,357.0,512.0,512.0,14.399693727493286,17.578762531280518,98.94815254211426,102.35103416442871,102.35103416442871,2.032001495361328,7.334003448486328,0.7042347690646646,2.281464860047048,1915.0,2228.0,1383.0,381.0,53.0,1.4800463318824768,13.52334213256836,46.7162553253887,-46.7162553253887,158.2971061901613,267.8546590060498,16.14690868486755,3,1.0209825960390129,Q4_long
